"No.","Time","Source","Destination","Protocol","Length","Info"
"2904","60.761300","host","1.1.1","USB","27","URB_INTERRUPT in"
"2905","60.769206","1.1.1","host","USB","31","URB_INTERRUPT in"
"2906","60.769275","host","1.1.1","USB","27","URB_INTERRUPT in"
"2907","60.777228","1.1.1","host","USB","31","URB_INTERRUPT in"
"2908","60.777408","host","1.1.1","USB","27","URB_INTERRUPT in"
"2909","60.785109","1.1.1","host","USB","31","URB_INTERRUPT in"
"2910","60.785198","host","1.1.1","USB","27","URB_INTERRUPT in"
"2911","60.793285","1.1.1","host","USB","31","URB_INTERRUPT in"
"2912","60.793541","host","1.1.1","USB","27","URB_INTERRUPT in"
"2913","60.801638","1.1.1","host","USB","31","URB_INTERRUPT in"
"2914","60.801701","host","1.1.1","USB","27","URB_INTERRUPT in"
"2915","60.809292","1.1.1","host","USB","31","URB_INTERRUPT in"
"2916","60.809584","host","1.1.1","USB","27","URB_INTERRUPT in"
"2917","60.817628","1.1.1","host","USB","31","URB_INTERRUPT in"
"2918","60.817678","host","1.1.1","USB","27","URB_INTERRUPT in"
"2919","60.825146","1.1.1","host","USB","31","URB_INTERRUPT in"
"2920","60.825210","host","1.1.1","USB","27","URB_INTERRUPT in"
"2921","60.833187","1.1.1","host","USB","31","URB_INTERRUPT in"
"2922","60.833246","host","1.1.1","USB","27","URB_INTERRUPT in"
"2923","60.841205","1.1.1","host","USB","31","URB_INTERRUPT in"
"2924","60.841574","host","1.1.1","USB","27","URB_INTERRUPT in"
"2925","60.849204","1.1.1","host","USB","31","URB_INTERRUPT in"
"2926","60.849266","host","1.1.1","USB","27","URB_INTERRUPT in"
"2927","60.857288","1.1.1","host","USB","31","URB_INTERRUPT in"
"2928","60.857745","host","1.1.1","USB","27","URB_INTERRUPT in"
"2929","60.865193","1.1.1","host","USB","31","URB_INTERRUPT in"
"2930","60.865254","host","1.1.1","USB","27","URB_INTERRUPT in"
"2931","60.873110","1.1.1","host","USB","31","URB_INTERRUPT in"
"2932","60.873170","host","1.1.1","USB","27","URB_INTERRUPT in"
"2933","60.881629","1.1.1","host","USB","31","URB_INTERRUPT in"
"2934","60.881696","host","1.1.1","USB","27","URB_INTERRUPT in"
"2935","60.889147","1.1.1","host","USB","31","URB_INTERRUPT in"
"2936","60.889283","host","1.1.1","USB","27","URB_INTERRUPT in"
"2937","60.897627","1.1.1","host","USB","31","URB_INTERRUPT in"
"2938","60.897677","host","1.1.1","USB","27","URB_INTERRUPT in"
"2939","60.905142","1.1.1","host","USB","31","URB_INTERRUPT in"
"2940","60.905284","host","1.1.1","USB","27","URB_INTERRUPT in"
"2941","60.913246","1.1.1","host","USB","31","URB_INTERRUPT in"
"2942","60.913304","host","1.1.1","USB","27","URB_INTERRUPT in"
"2943","60.921428","1.1.1","host","USB","31","URB_INTERRUPT in"
"2944","60.921512","host","1.1.1","USB","27","URB_INTERRUPT in"
"2945","60.929204","1.1.1","host","USB","31","URB_INTERRUPT in"
"2946","60.929253","host","1.1.1","USB","27","URB_INTERRUPT in"
"2947","60.937181","1.1.1","host","USB","31","URB_INTERRUPT in"
"2948","60.937248","host","1.1.1","USB","27","URB_INTERRUPT in"
"2949","60.945187","1.1.1","host","USB","31","URB_INTERRUPT in"
"2950","60.945242","host","1.1.1","USB","27","URB_INTERRUPT in"
"2951","60.953356","1.1.1","host","USB","31","URB_INTERRUPT in"
"2952","60.953399","host","1.1.1","USB","27","URB_INTERRUPT in"
"2953","60.961201","1.1.1","host","USB","31","URB_INTERRUPT in"
"2954","60.961372","host","1.1.1","USB","27","URB_INTERRUPT in"
"2955","60.969428","1.1.1","host","USB","31","URB_INTERRUPT in"
"2956","60.969470","host","1.1.1","USB","27","URB_INTERRUPT in"
"2957","60.977224","1.1.1","host","USB","31","URB_INTERRUPT in"
"2958","60.977517","host","1.1.1","USB","27","URB_INTERRUPT in"
"2959","60.985088","1.1.1","host","USB","31","URB_INTERRUPT in"
"2960","60.985222","host","1.1.1","USB","27","URB_INTERRUPT in"
"2961","60.993105","1.1.1","host","USB","31","URB_INTERRUPT in"
"2962","60.993210","host","1.1.1","USB","27","URB_INTERRUPT in"
"2963","61.001551","1.1.1","host","USB","31","URB_INTERRUPT in"
"2964","61.001626","host","1.1.1","USB","27","URB_INTERRUPT in"
"2965","61.009132","1.1.1","host","USB","31","URB_INTERRUPT in"
"2966","61.009185","host","1.1.1","USB","27","URB_INTERRUPT in"
"2967","61.017633","1.1.1","host","USB","31","URB_INTERRUPT in"
"2968","61.017677","host","1.1.1","USB","27","URB_INTERRUPT in"
"2969","61.025246","1.1.1","host","USB","31","URB_INTERRUPT in"
"2970","61.025369","host","1.1.1","USB","27","URB_INTERRUPT in"
"2971","61.033253","1.1.1","host","USB","31","URB_INTERRUPT in"
"2972","61.033297","host","1.1.1","USB","27","URB_INTERRUPT in"
"2973","61.041248","1.1.1","host","USB","31","URB_INTERRUPT in"
"2974","61.041473","host","1.1.1","USB","27","URB_INTERRUPT in"
"2975","61.049628","1.1.1","host","USB","31","URB_INTERRUPT in"
"2976","61.049691","host","1.1.1","USB","27","URB_INTERRUPT in"
"2977","61.057245","1.1.1","host","USB","31","URB_INTERRUPT in"
"2978","61.057441","host","1.1.1","USB","27","URB_INTERRUPT in"
"2979","61.065632","1.1.1","host","USB","31","URB_INTERRUPT in"
"2980","61.065676","host","1.1.1","USB","27","URB_INTERRUPT in"
"2981","61.105163","1.1.1","host","USB","31","URB_INTERRUPT in"
"2982","61.105227","host","1.1.1","USB","27","URB_INTERRUPT in"
"2983","61.169263","1.1.1","host","USB","31","URB_INTERRUPT in"
"2984","61.169334","host","1.1.1","USB","27","URB_INTERRUPT in"
"2985","61.185259","1.1.1","host","USB","31","URB_INTERRUPT in"
"2986","61.185321","host","1.1.1","USB","27","URB_INTERRUPT in"
"2987","61.193138","1.1.1","host","USB","31","URB_INTERRUPT in"
"2988","61.193261","host","1.1.1","USB","27","URB_INTERRUPT in"
"2989","61.201263","1.1.1","host","USB","31","URB_INTERRUPT in"
"2990","61.201312","host","1.1.1","USB","27","URB_INTERRUPT in"
"2991","61.209123","1.1.1","host","USB","31","URB_INTERRUPT in"
"2992","61.209195","host","1.1.1","USB","27","URB_INTERRUPT in"
"2993","61.217170","1.1.1","host","USB","31","URB_INTERRUPT in"
"2994","61.217211","host","1.1.1","USB","27","URB_INTERRUPT in"
"2995","61.225190","1.1.1","host","USB","31","URB_INTERRUPT in"
"2996","61.225261","host","1.1.1","USB","27","URB_INTERRUPT in"
"2997","61.233100","1.1.1","host","USB","31","URB_INTERRUPT in"
"2998","61.233221","host","1.1.1","USB","27","URB_INTERRUPT in"
"2999","61.241188","1.1.1","host","USB","31","URB_INTERRUPT in"
"3000","61.241558","host","1.1.1","USB","27","URB_INTERRUPT in"
"3001","61.249285","1.1.1","host","USB","31","URB_INTERRUPT in"
"3002","61.249345","host","1.1.1","USB","27","URB_INTERRUPT in"
"3003","61.257226","1.1.1","host","USB","31","URB_INTERRUPT in"
"3004","61.257711","host","1.1.1","USB","27","URB_INTERRUPT in"
"3005","61.265263","1.1.1","host","USB","31","URB_INTERRUPT in"
"3006","61.265305","host","1.1.1","USB","27","URB_INTERRUPT in"
"3007","61.273109","1.1.1","host","USB","31","URB_INTERRUPT in"
"3008","61.273178","host","1.1.1","USB","27","URB_INTERRUPT in"
"3009","61.281298","1.1.1","host","USB","31","URB_INTERRUPT in"
"3010","61.281354","host","1.1.1","USB","27","URB_INTERRUPT in"
"3011","61.289129","1.1.1","host","USB","31","URB_INTERRUPT in"
"3012","61.289206","host","1.1.1","USB","27","URB_INTERRUPT in"
"3013","61.297266","1.1.1","host","USB","31","URB_INTERRUPT in"
"3014","61.297329","host","1.1.1","USB","27","URB_INTERRUPT in"
"3015","61.305126","1.1.1","host","USB","31","URB_INTERRUPT in"
"3016","61.305233","host","1.1.1","USB","27","URB_INTERRUPT in"
"3017","61.313276","1.1.1","host","USB","31","URB_INTERRUPT in"
"3018","61.313317","host","1.1.1","USB","27","URB_INTERRUPT in"
"3019","61.321169","1.1.1","host","USB","31","URB_INTERRUPT in"
"3020","61.321245","host","1.1.1","USB","27","URB_INTERRUPT in"
"3021","61.329247","1.1.1","host","USB","31","URB_INTERRUPT in"
"3022","61.329292","host","1.1.1","USB","27","URB_INTERRUPT in"
"3023","61.337279","1.1.1","host","USB","31","URB_INTERRUPT in"
"3024","61.337323","host","1.1.1","USB","27","URB_INTERRUPT in"
"3025","61.345637","1.1.1","host","USB","31","URB_INTERRUPT in"
"3026","61.345802","host","1.1.1","USB","27","URB_INTERRUPT in"
"3027","61.353171","1.1.1","host","USB","31","URB_INTERRUPT in"
"3028","61.353207","host","1.1.1","USB","27","URB_INTERRUPT in"
"3029","61.361160","1.1.1","host","USB","31","URB_INTERRUPT in"
"3030","61.361286","host","1.1.1","USB","27","URB_INTERRUPT in"
"3031","61.369126","1.1.1","host","USB","31","URB_INTERRUPT in"
"3032","61.369176","host","1.1.1","USB","27","URB_INTERRUPT in"
"3033","61.377238","1.1.1","host","USB","31","URB_INTERRUPT in"
"3034","61.377414","host","1.1.1","USB","27","URB_INTERRUPT in"
"3035","61.385276","1.1.1","host","USB","31","URB_INTERRUPT in"
"3036","61.385339","host","1.1.1","USB","27","URB_INTERRUPT in"
"3037","61.393171","1.1.1","host","USB","31","URB_INTERRUPT in"
"3038","61.393242","host","1.1.1","USB","27","URB_INTERRUPT in"
"3039","61.401270","1.1.1","host","USB","31","URB_INTERRUPT in"
"3040","61.401312","host","1.1.1","USB","27","URB_INTERRUPT in"
"3041","61.409230","1.1.1","host","USB","31","URB_INTERRUPT in"
"3042","61.409399","host","1.1.1","USB","27","URB_INTERRUPT in"
"3043","61.417259","1.1.1","host","USB","31","URB_INTERRUPT in"
"3044","61.417308","host","1.1.1","USB","27","URB_INTERRUPT in"
"3045","61.425188","1.1.1","host","USB","31","URB_INTERRUPT in"
"3046","61.425457","host","1.1.1","USB","27","URB_INTERRUPT in"
"3047","61.433211","1.1.1","host","USB","31","URB_INTERRUPT in"
"3048","61.433257","host","1.1.1","USB","27","URB_INTERRUPT in"
"3049","61.441382","1.1.1","host","USB","31","URB_INTERRUPT in"
"3050","61.441485","host","1.1.1","USB","27","URB_INTERRUPT in"
"3051","61.449264","1.1.1","host","USB","31","URB_INTERRUPT in"
"3052","61.449327","host","1.1.1","USB","27","URB_INTERRUPT in"
"3053","61.457172","1.1.1","host","USB","31","URB_INTERRUPT in"
"3054","61.457326","host","1.1.1","USB","27","URB_INTERRUPT in"
"3055","61.465257","1.1.1","host","USB","31","URB_INTERRUPT in"
"3056","61.465314","host","1.1.1","USB","27","URB_INTERRUPT in"
"3057","61.473264","1.1.1","host","USB","31","URB_INTERRUPT in"
"3058","61.473328","host","1.1.1","USB","27","URB_INTERRUPT in"
"3059","61.481113","1.1.1","host","USB","31","URB_INTERRUPT in"
"3060","61.481173","host","1.1.1","USB","27","URB_INTERRUPT in"
"3061","61.489132","1.1.1","host","USB","31","URB_INTERRUPT in"
"3062","61.489221","host","1.1.1","USB","27","URB_INTERRUPT in"
"3063","61.497204","1.1.1","host","USB","31","URB_INTERRUPT in"
"3064","61.497264","host","1.1.1","USB","27","URB_INTERRUPT in"
"3065","61.505139","1.1.1","host","USB","31","URB_INTERRUPT in"
"3066","61.505200","host","1.1.1","USB","27","URB_INTERRUPT in"
"3067","61.513115","1.1.1","host","USB","31","URB_INTERRUPT in"
"3068","61.513235","host","1.1.1","USB","27","URB_INTERRUPT in"
"3069","61.521150","1.1.1","host","USB","31","URB_INTERRUPT in"
"3070","61.521218","host","1.1.1","USB","27","URB_INTERRUPT in"
"3071","61.529261","1.1.1","host","USB","31","URB_INTERRUPT in"
"3072","61.529324","host","1.1.1","USB","27","URB_INTERRUPT in"
"3073","61.537266","1.1.1","host","USB","31","URB_INTERRUPT in"
"3074","61.537332","host","1.1.1","USB","27","URB_INTERRUPT in"
"3075","61.545271","1.1.1","host","USB","31","URB_INTERRUPT in"
"3076","61.545333","host","1.1.1","USB","27","URB_INTERRUPT in"
"3077","61.553204","1.1.1","host","USB","31","URB_INTERRUPT in"
"3078","61.553262","host","1.1.1","USB","27","URB_INTERRUPT in"
"3079","61.561258","1.1.1","host","USB","31","URB_INTERRUPT in"
"3080","61.561321","host","1.1.1","USB","27","URB_INTERRUPT in"
"3081","61.569108","1.1.1","host","USB","31","URB_INTERRUPT in"
"3082","61.569165","host","1.1.1","USB","27","URB_INTERRUPT in"
"3083","61.577118","1.1.1","host","USB","31","URB_INTERRUPT in"
"3084","61.577191","host","1.1.1","USB","27","URB_INTERRUPT in"
"3085","61.585107","1.1.1","host","USB","31","URB_INTERRUPT in"
"3086","61.585152","host","1.1.1","USB","27","URB_INTERRUPT in"
"3087","61.593111","1.1.1","host","USB","31","URB_INTERRUPT in"
"3088","61.593164","host","1.1.1","USB","27","URB_INTERRUPT in"
"3089","61.601262","1.1.1","host","USB","31","URB_INTERRUPT in"
"3090","61.601309","host","1.1.1","USB","27","URB_INTERRUPT in"
"3091","61.609252","1.1.1","host","USB","31","URB_INTERRUPT in"
"3092","61.609311","host","1.1.1","USB","27","URB_INTERRUPT in"
"3093","61.617196","1.1.1","host","USB","31","URB_INTERRUPT in"
"3094","61.617274","host","1.1.1","USB","27","URB_INTERRUPT in"
"3095","61.625277","1.1.1","host","USB","31","URB_INTERRUPT in"
"3096","61.625331","host","1.1.1","USB","27","URB_INTERRUPT in"
"3097","61.705110","1.1.1","host","USB","31","URB_INTERRUPT in"
"3098","61.705219","host","1.1.1","USB","27","URB_INTERRUPT in"
"3099","61.713203","1.1.1","host","USB","31","URB_INTERRUPT in"
"3100","61.713263","host","1.1.1","USB","27","URB_INTERRUPT in"
"3101","61.721104","1.1.1","host","USB","31","URB_INTERRUPT in"
"3102","61.721186","host","1.1.1","USB","27","URB_INTERRUPT in"
"3103","61.729258","1.1.1","host","USB","31","URB_INTERRUPT in"
"3104","61.729318","host","1.1.1","USB","27","URB_INTERRUPT in"
"3105","61.737249","1.1.1","host","USB","31","URB_INTERRUPT in"
"3106","61.737309","host","1.1.1","USB","27","URB_INTERRUPT in"
"3107","61.745261","1.1.1","host","USB","31","URB_INTERRUPT in"
"3108","61.745324","host","1.1.1","USB","27","URB_INTERRUPT in"
"3109","61.761233","1.1.1","host","USB","31","URB_INTERRUPT in"
"3110","61.761293","host","1.1.1","USB","27","URB_INTERRUPT in"
"3111","61.793244","1.1.1","host","USB","31","URB_INTERRUPT in"
"3112","61.793307","host","1.1.1","USB","27","URB_INTERRUPT in"
"3113","61.801212","1.1.1","host","USB","31","URB_INTERRUPT in"
"3114","61.801267","host","1.1.1","USB","27","URB_INTERRUPT in"
"3115","61.825182","1.1.1","host","USB","31","URB_INTERRUPT in"
"3116","61.825248","host","1.1.1","USB","27","URB_INTERRUPT in"
"3117","61.841261","1.1.1","host","USB","31","URB_INTERRUPT in"
"3118","61.841324","host","1.1.1","USB","27","URB_INTERRUPT in"
"3119","61.857231","1.1.1","host","USB","31","URB_INTERRUPT in"
"3120","61.857294","host","1.1.1","USB","27","URB_INTERRUPT in"
"3121","61.865245","1.1.1","host","USB","31","URB_INTERRUPT in"
"3122","61.865308","host","1.1.1","USB","27","URB_INTERRUPT in"
"3123","61.881260","1.1.1","host","USB","31","URB_INTERRUPT in"
"3124","61.881323","host","1.1.1","USB","27","URB_INTERRUPT in"
"3125","61.889155","1.1.1","host","USB","31","URB_INTERRUPT in"
"3126","61.889218","host","1.1.1","USB","27","URB_INTERRUPT in"
"3127","61.897269","1.1.1","host","USB","31","URB_INTERRUPT in"
"3128","61.897331","host","1.1.1","USB","27","URB_INTERRUPT in"
"3129","61.905120","1.1.1","host","USB","31","URB_INTERRUPT in"
"3130","61.905206","host","1.1.1","USB","27","URB_INTERRUPT in"
"3131","61.913209","1.1.1","host","USB","31","URB_INTERRUPT in"
"3132","61.913271","host","1.1.1","USB","27","URB_INTERRUPT in"
"3133","61.921115","1.1.1","host","USB","31","URB_INTERRUPT in"
"3134","61.921205","host","1.1.1","USB","27","URB_INTERRUPT in"
"3135","61.961632","1.1.1","host","USB","31","URB_INTERRUPT in"
"3136","61.961695","host","1.1.1","USB","27","URB_INTERRUPT in"
"3137","61.969123","1.1.1","host","USB","31","URB_INTERRUPT in"
"3138","61.969209","host","1.1.1","USB","27","URB_INTERRUPT in"
"3139","61.977183","1.1.1","host","USB","31","URB_INTERRUPT in"
"3140","61.977244","host","1.1.1","USB","27","URB_INTERRUPT in"
"3141","61.985184","1.1.1","host","USB","31","URB_INTERRUPT in"
"3142","61.985213","host","1.1.1","USB","27","URB_INTERRUPT in"
"3143","61.993142","1.1.1","host","USB","31","URB_INTERRUPT in"
"3144","61.993199","host","1.1.1","USB","27","URB_INTERRUPT in"
"3145","62.001222","1.1.1","host","USB","31","URB_INTERRUPT in"
"3146","62.001265","host","1.1.1","USB","27","URB_INTERRUPT in"
"3147","62.009629","1.1.1","host","USB","31","URB_INTERRUPT in"
"3148","62.009671","host","1.1.1","USB","27","URB_INTERRUPT in"
"3149","62.017624","1.1.1","host","USB","31","URB_INTERRUPT in"
"3150","62.017670","host","1.1.1","USB","27","URB_INTERRUPT in"
"3151","62.025132","1.1.1","host","USB","31","URB_INTERRUPT in"
"3152","62.025295","host","1.1.1","USB","27","URB_INTERRUPT in"
"3153","62.033170","1.1.1","host","USB","31","URB_INTERRUPT in"
"3154","62.033212","host","1.1.1","USB","27","URB_INTERRUPT in"
"3155","62.041143","1.1.1","host","USB","31","URB_INTERRUPT in"
"3156","62.041195","host","1.1.1","USB","27","URB_INTERRUPT in"
"3157","62.049265","1.1.1","host","USB","31","URB_INTERRUPT in"
"3158","62.049325","host","1.1.1","USB","27","URB_INTERRUPT in"
"3159","62.057230","1.1.1","host","USB","31","URB_INTERRUPT in"
"3160","62.057281","host","1.1.1","USB","27","URB_INTERRUPT in"
"3161","62.065232","1.1.1","host","USB","31","URB_INTERRUPT in"
"3162","62.065280","host","1.1.1","USB","27","URB_INTERRUPT in"
"3163","62.073264","1.1.1","host","USB","31","URB_INTERRUPT in"
"3164","62.073328","host","1.1.1","USB","27","URB_INTERRUPT in"
"3165","62.081277","1.1.1","host","USB","31","URB_INTERRUPT in"
"3166","62.081339","host","1.1.1","USB","27","URB_INTERRUPT in"
"3167","62.089111","1.1.1","host","USB","31","URB_INTERRUPT in"
"3168","62.089177","host","1.1.1","USB","27","URB_INTERRUPT in"
"3169","62.105140","1.1.1","host","USB","31","URB_INTERRUPT in"
"3170","62.105203","host","1.1.1","USB","27","URB_INTERRUPT in"
"3171","62.113213","1.1.1","host","USB","31","URB_INTERRUPT in"
"3172","62.113274","host","1.1.1","USB","27","URB_INTERRUPT in"
"3173","62.121147","1.1.1","host","USB","31","URB_INTERRUPT in"
"3174","62.121238","host","1.1.1","USB","27","URB_INTERRUPT in"
"3175","62.129109","1.1.1","host","USB","31","URB_INTERRUPT in"
"3176","62.129180","host","1.1.1","USB","27","URB_INTERRUPT in"
"3177","62.153183","1.1.1","host","USB","31","URB_INTERRUPT in"
"3178","62.153239","host","1.1.1","USB","27","URB_INTERRUPT in"
"3179","62.161116","1.1.1","host","USB","31","URB_INTERRUPT in"
"3180","62.161254","host","1.1.1","USB","27","URB_INTERRUPT in"
"3181","62.177259","1.1.1","host","USB","31","URB_INTERRUPT in"
"3182","62.177319","host","1.1.1","USB","27","URB_INTERRUPT in"
"3183","62.201239","1.1.1","host","USB","31","URB_INTERRUPT in"
"3184","62.201296","host","1.1.1","USB","27","URB_INTERRUPT in"
"3185","62.209261","1.1.1","host","USB","31","URB_INTERRUPT in"
"3186","62.209322","host","1.1.1","USB","27","URB_INTERRUPT in"
"3187","62.217263","1.1.1","host","USB","31","URB_INTERRUPT in"
"3188","62.217326","host","1.1.1","USB","27","URB_INTERRUPT in"
"3189","62.225255","1.1.1","host","USB","31","URB_INTERRUPT in"
"3190","62.225311","host","1.1.1","USB","27","URB_INTERRUPT in"
"3191","62.233212","1.1.1","host","USB","31","URB_INTERRUPT in"
"3192","62.233272","host","1.1.1","USB","27","URB_INTERRUPT in"
"3193","62.241247","1.1.1","host","USB","31","URB_INTERRUPT in"
"3194","62.241306","host","1.1.1","USB","27","URB_INTERRUPT in"
"3195","62.249267","1.1.1","host","USB","31","URB_INTERRUPT in"
"3196","62.249330","host","1.1.1","USB","27","URB_INTERRUPT in"
"3197","62.257245","1.1.1","host","USB","31","URB_INTERRUPT in"
"3198","62.257308","host","1.1.1","USB","27","URB_INTERRUPT in"
"3199","62.265243","1.1.1","host","USB","31","URB_INTERRUPT in"
"3200","62.265306","host","1.1.1","USB","27","URB_INTERRUPT in"
"3201","62.273261","1.1.1","host","USB","31","URB_INTERRUPT in"
"3202","62.273324","host","1.1.1","USB","27","URB_INTERRUPT in"
"3203","62.281260","1.1.1","host","USB","31","URB_INTERRUPT in"
"3204","62.281327","host","1.1.1","USB","27","URB_INTERRUPT in"
"3205","62.289116","1.1.1","host","USB","31","URB_INTERRUPT in"
"3206","62.289176","host","1.1.1","USB","27","URB_INTERRUPT in"
"3207","62.297258","1.1.1","host","USB","31","URB_INTERRUPT in"
"3208","62.297320","host","1.1.1","USB","27","URB_INTERRUPT in"
"3209","62.305164","1.1.1","host","USB","31","URB_INTERRUPT in"
"3210","62.305248","host","1.1.1","USB","27","URB_INTERRUPT in"
"3211","62.313208","1.1.1","host","USB","31","URB_INTERRUPT in"
"3212","62.313266","host","1.1.1","USB","27","URB_INTERRUPT in"
"3213","62.321116","1.1.1","host","USB","31","URB_INTERRUPT in"
"3214","62.321214","host","1.1.1","USB","27","URB_INTERRUPT in"
"3215","62.329258","1.1.1","host","USB","31","URB_INTERRUPT in"
"3216","62.329321","host","1.1.1","USB","27","URB_INTERRUPT in"
"3217","62.337189","1.1.1","host","USB","31","URB_INTERRUPT in"
"3218","62.337253","host","1.1.1","USB","27","URB_INTERRUPT in"
"3219","62.345247","1.1.1","host","USB","31","URB_INTERRUPT in"
"3220","62.345310","host","1.1.1","USB","27","URB_INTERRUPT in"
"3221","62.353213","1.1.1","host","USB","31","URB_INTERRUPT in"
"3222","62.353276","host","1.1.1","USB","27","URB_INTERRUPT in"
"3223","62.361140","1.1.1","host","USB","31","URB_INTERRUPT in"
"3224","62.361198","host","1.1.1","USB","27","URB_INTERRUPT in"
"3225","62.369213","1.1.1","host","USB","31","URB_INTERRUPT in"
"3226","62.369325","host","1.1.1","USB","27","URB_INTERRUPT in"
"3227","62.377117","1.1.1","host","USB","31","URB_INTERRUPT in"
"3228","62.377200","host","1.1.1","USB","27","URB_INTERRUPT in"
"3229","62.385629","1.1.1","host","USB","31","URB_INTERRUPT in"
"3230","62.385692","host","1.1.1","USB","27","URB_INTERRUPT in"
"3231","62.393251","1.1.1","host","USB","31","URB_INTERRUPT in"
"3232","62.393317","host","1.1.1","USB","27","URB_INTERRUPT in"
"3233","62.401206","1.1.1","host","USB","31","URB_INTERRUPT in"
"3234","62.401310","host","1.1.1","USB","27","URB_INTERRUPT in"
"3235","62.409117","1.1.1","host","USB","31","URB_INTERRUPT in"
"3236","62.409356","host","1.1.1","USB","27","URB_INTERRUPT in"
"3237","62.417226","1.1.1","host","USB","31","URB_INTERRUPT in"
"3238","62.417285","host","1.1.1","USB","27","URB_INTERRUPT in"
"3239","62.425221","1.1.1","host","USB","31","URB_INTERRUPT in"
"3240","62.425354","host","1.1.1","USB","27","URB_INTERRUPT in"
"3241","62.433205","1.1.1","host","USB","31","URB_INTERRUPT in"
"3242","62.433264","host","1.1.1","USB","27","URB_INTERRUPT in"
"3243","62.441255","1.1.1","host","USB","31","URB_INTERRUPT in"
"3244","62.441316","host","1.1.1","USB","27","URB_INTERRUPT in"
"3245","62.449260","1.1.1","host","USB","31","URB_INTERRUPT in"
"3246","62.449323","host","1.1.1","USB","27","URB_INTERRUPT in"
"3247","62.457244","1.1.1","host","USB","31","URB_INTERRUPT in"
"3248","62.457305","host","1.1.1","USB","27","URB_INTERRUPT in"
"3249","62.465249","1.1.1","host","USB","31","URB_INTERRUPT in"
"3250","62.465312","host","1.1.1","USB","27","URB_INTERRUPT in"
"3251","62.473267","1.1.1","host","USB","31","URB_INTERRUPT in"
"3252","62.473330","host","1.1.1","USB","27","URB_INTERRUPT in"
"3253","62.481257","1.1.1","host","USB","31","URB_INTERRUPT in"
"3254","62.481314","host","1.1.1","USB","27","URB_INTERRUPT in"
"3255","62.489117","1.1.1","host","USB","31","URB_INTERRUPT in"
"3256","62.489189","host","1.1.1","USB","27","URB_INTERRUPT in"
"3257","62.497261","1.1.1","host","USB","31","URB_INTERRUPT in"
"3258","62.497321","host","1.1.1","USB","27","URB_INTERRUPT in"
"3259","62.505199","1.1.1","host","USB","31","URB_INTERRUPT in"
"3260","62.505279","host","1.1.1","USB","27","URB_INTERRUPT in"
"3261","62.513215","1.1.1","host","USB","31","URB_INTERRUPT in"
"3262","62.513277","host","1.1.1","USB","27","URB_INTERRUPT in"
"3263","62.521116","1.1.1","host","USB","31","URB_INTERRUPT in"
"3264","62.521306","host","1.1.1","USB","27","URB_INTERRUPT in"
"3265","62.529260","1.1.1","host","USB","31","URB_INTERRUPT in"
"3266","62.529321","host","1.1.1","USB","27","URB_INTERRUPT in"
"3267","62.537294","1.1.1","host","USB","31","URB_INTERRUPT in"
"3268","62.537361","host","1.1.1","USB","27","URB_INTERRUPT in"
"3269","62.545268","1.1.1","host","USB","31","URB_INTERRUPT in"
"3270","62.545330","host","1.1.1","USB","27","URB_INTERRUPT in"
"3271","62.553211","1.1.1","host","USB","31","URB_INTERRUPT in"
"3272","62.553270","host","1.1.1","USB","27","URB_INTERRUPT in"
"3273","62.561272","1.1.1","host","USB","31","URB_INTERRUPT in"
"3274","62.561335","host","1.1.1","USB","27","URB_INTERRUPT in"
"3275","62.569272","1.1.1","host","USB","31","URB_INTERRUPT in"
"3276","62.569335","host","1.1.1","USB","27","URB_INTERRUPT in"
"3277","62.577263","1.1.1","host","USB","31","URB_INTERRUPT in"
"3278","62.577325","host","1.1.1","USB","27","URB_INTERRUPT in"
"3279","62.585180","1.1.1","host","USB","31","URB_INTERRUPT in"
"3280","62.585243","host","1.1.1","USB","27","URB_INTERRUPT in"
"3281","62.593181","1.1.1","host","USB","31","URB_INTERRUPT in"
"3282","62.593226","host","1.1.1","USB","27","URB_INTERRUPT in"
"3283","62.601099","1.1.1","host","USB","31","URB_INTERRUPT in"
"3284","62.601127","host","1.1.1","USB","27","URB_INTERRUPT in"
"3285","62.609192","1.1.1","host","USB","31","URB_INTERRUPT in"
"3286","62.609251","host","1.1.1","USB","27","URB_INTERRUPT in"
"3287","62.617275","1.1.1","host","USB","31","URB_INTERRUPT in"
"3288","62.617320","host","1.1.1","USB","27","URB_INTERRUPT in"
"3289","62.625267","1.1.1","host","USB","31","URB_INTERRUPT in"
"3290","62.625317","host","1.1.1","USB","27","URB_INTERRUPT in"
"3291","62.633224","1.1.1","host","USB","31","URB_INTERRUPT in"
"3292","62.633273","host","1.1.1","USB","27","URB_INTERRUPT in"
"3293","62.641175","1.1.1","host","USB","31","URB_INTERRUPT in"
"3294","62.641236","host","1.1.1","USB","27","URB_INTERRUPT in"
"3295","62.649188","1.1.1","host","USB","31","URB_INTERRUPT in"
"3296","62.649224","host","1.1.1","USB","27","URB_INTERRUPT in"
"3297","62.657116","1.1.1","host","USB","31","URB_INTERRUPT in"
"3298","62.657177","host","1.1.1","USB","27","URB_INTERRUPT in"
"3299","62.665244","1.1.1","host","USB","31","URB_INTERRUPT in"
"3300","62.665290","host","1.1.1","USB","27","URB_INTERRUPT in"
"3301","62.673137","1.1.1","host","USB","31","URB_INTERRUPT in"
"3302","62.673218","host","1.1.1","USB","27","URB_INTERRUPT in"
